"Country","Region","City","Surface","Bedrooms","Density","houseid","date","price"
"USA","California","San Francisco",362.6816,4,7659,297,"2034-01-01",1531498.74633983
"USA","California","San Francisco",362.6816,4,7659,297,"2035-01-02",1467687.18029899
"USA","California","San Francisco",362.6816,4,7659,297,"2036-01-02",1701143.88428185
"China","Beijing","Haidian",289.3835,6,5708.5,298,"2027-01-02",3268973.48275559
"China","Beijing","Haidian",289.3835,6,5708.5,298,"2028-01-02",4127395.26775405
"China","Beijing","Haidian",289.3835,6,5708.5,298,"2029-01-01",4895018.90185451
"China","Beijing","Haidian",289.3835,6,5708.5,298,"2030-01-01",5515629.95498624
"China","Beijing","Haidian",289.3835,6,5708.5,298,"2031-01-02",7241936.0808319
"China","Beijing","Haidian",289.3835,6,5708.5,298,"2032-01-02",6941184.04549087
"China","Beijing","Haidian",289.3835,6,5708.5,298,"2033-01-01",8083645.7837077
"China","Beijing","Haidian",289.3835,6,5708.5,298,"2034-01-01",7331055.29968837
"China","Beijing","Haidian",289.3835,6,5708.5,298,"2035-01-02",7080589.49716066
"China","Beijing","Haidian",289.3835,6,5708.5,298,"2036-01-02",6985196.29566269
"Mexico","Jalisco","Tlaquepaque",127.1801,3,4010.5,299,"2027-01-02",691803.103649038
"Mexico","Jalisco","Tlaquepaque",127.1801,3,4010.5,299,"2028-01-02",842177.065792965
"Mexico","Jalisco","Tlaquepaque",127.1801,3,4010.5,299,"2029-01-01",693535.148446199
"Mexico","Jalisco","Tlaquepaque",127.1801,3,4010.5,299,"2030-01-01",780813.393793327
"Mexico","Jalisco","Tlaquepaque",127.1801,3,4010.5,299,"2031-01-02",872360.944964776
"Mexico","Jalisco","Tlaquepaque",127.1801,3,4010.5,299,"2032-01-02",711321.310541592
"Mexico","Jalisco","Tlaquepaque",127.1801,3,4010.5,299,"2033-01-01",741082.636265293
"Mexico","Jalisco","Tlaquepaque",127.1801,3,4010.5,299,"2034-01-01",709475.06766003
"Mexico","Jalisco","Tlaquepaque",127.1801,3,4010.5,299,"2035-01-02",757725.077367771
"Mexico","Jalisco","Tlaquepaque",127.1801,3,4010.5,299,"2036-01-02",747358.100502053
"Italy","Sicily",NA,235.3157,2,5414.5,301,"2027-01-02",2452581.76950707
"Italy","Sicily",NA,235.3157,2,5414.5,301,"2028-01-02",2421899.02437807
"Italy","Sicily",NA,235.3157,2,5414.5,301,"2029-01-01",2391597.1792624
"Italy","Sicily",NA,235.3157,2,5414.5,301,"2030-01-01",2412350.75487437
"Italy","Sicily",NA,235.3157,2,5414.5,301,"2031-01-02",2409299.36275117
"Italy","Sicily",NA,235.3157,2,5414.5,301,"2032-01-02",2419393.58537699
"Italy","Sicily",NA,235.3157,2,5414.5,301,"2033-01-01",2432638.65040205
"Italy","Sicily",NA,235.3157,2,5414.5,301,"2034-01-01",2431196.0055485
"Italy","Sicily",NA,235.3157,2,5414.5,301,"2035-01-02",2418867.02269649
"Italy","Sicily",NA,235.3157,2,5414.5,301,"2036-01-02",2417907.42529508
"South Korea","Busan",NA,167.6845,4,8483,302,"2027-01-02",993565.994905523
"South Korea","Busan",NA,167.6845,4,8483,302,"2028-01-02",1017231.35476306
"South Korea","Busan",NA,167.6845,4,8483,302,"2029-01-01",956832.407562569
"South Korea","Busan",NA,167.6845,4,8483,302,"2030-01-01",1048189.04582312
"South Korea","Busan",NA,167.6845,4,8483,302,"2031-01-02",1016114.5478093
"South Korea","Busan",NA,167.6845,4,8483,302,"2032-01-02",1038217.31739929
"South Korea","Busan",NA,167.6845,4,8483,302,"2033-01-01",1007185.9758047
"South Korea","Busan",NA,167.6845,4,8483,302,"2034-01-01",1025307.18753455
"South Korea","Busan",NA,167.6845,4,8483,302,"2035-01-02",1028437.19840815
"South Korea","Busan",NA,167.6845,4,8483,302,"2036-01-02",1017241.37180075
"Germany","Bavaria","Augsburg",314.931,1,878,304,"2027-01-02",1210930.20942754
"Germany","Bavaria","Augsburg",314.931,1,878,304,"2028-01-02",1247258.19929198
"Germany","Bavaria","Augsburg",314.931,1,878,304,"2029-01-01",1283685.46263798
"Germany","Bavaria","Augsburg",314.931,1,878,304,"2030-01-01",1320013.32802869
"Germany","Bavaria","Augsburg",314.931,1,878,304,"2031-01-02",1356341.30385056
"Germany","Bavaria","Augsburg",314.931,1,878,304,"2032-01-02",1392669.3772909
"Germany","Bavaria","Augsburg",314.931,1,878,304,"2033-01-01",1429096.70683261
"Germany","Bavaria","Augsburg",314.931,1,878,304,"2034-01-01",1465424.55644109
"Germany","Bavaria","Augsburg",314.931,1,878,304,"2035-01-02",1501752.57510725
"Germany","Bavaria","Augsburg",314.931,1,878,304,"2036-01-02",1538080.40896837
"China","Guangdong",NA,263.836,5,183.5,305,"2027-01-02",2612117.80091359
"China","Guangdong",NA,263.836,5,183.5,305,"2028-01-02",3298051.42414884
"China","Guangdong",NA,263.836,5,183.5,305,"2029-01-01",3911431.54779108
"China","Guangdong",NA,263.836,5,183.5,305,"2030-01-01",4407339.26557489
"China","Guangdong",NA,263.836,5,183.5,305,"2031-01-02",5786767.69622294
"China","Guangdong",NA,263.836,5,183.5,305,"2032-01-02",5546447.68465983
"China","Guangdong",NA,263.836,5,183.5,305,"2033-01-01",6459347.30253721
"China","Guangdong",NA,263.836,5,183.5,305,"2034-01-01",5857979.62229285
"China","Guangdong",NA,263.836,5,183.5,305,"2035-01-02",5657841.51020536
"China","Guangdong",NA,263.836,5,183.5,305,"2036-01-02",5581616.27282322
"Italy","Lombardy","Bergamo",324.7784,4,6045.5,306,"2027-01-02",585083.069507075
"Italy","Lombardy","Bergamo",324.7784,4,6045.5,306,"2028-01-02",554400.324378068
"Italy","Lombardy","Bergamo",324.7784,4,6045.5,306,"2029-01-01",524098.479262403
"Italy","Lombardy","Bergamo",324.7784,4,6045.5,306,"2030-01-01",544852.054874368
"Italy","Lombardy","Bergamo",324.7784,4,6045.5,306,"2031-01-02",541800.662751169
"Italy","Lombardy","Bergamo",324.7784,4,6045.5,306,"2032-01-02",551894.885376988
"Italy","Lombardy","Bergamo",324.7784,4,6045.5,306,"2033-01-01",565139.950402049
"Italy","Lombardy","Bergamo",324.7784,4,6045.5,306,"2034-01-01",563697.305548504
"Italy","Lombardy","Bergamo",324.7784,4,6045.5,306,"2035-01-02",551368.322696489
"Italy","Lombardy","Bergamo",324.7784,4,6045.5,306,"2036-01-02",550408.725295079
"USA","New York","Rochester",194.5326,3,9114,307,"2027-01-02",842301.612638311
"USA","New York","Rochester",194.5326,3,9114,307,"2028-01-02",836217.831958946
"USA","New York","Rochester",194.5326,3,9114,307,"2029-01-01",895287.958562437
"USA","New York","Rochester",194.5326,3,9114,307,"2030-01-01",997353.695733188
"USA","New York","Rochester",194.5326,3,9114,307,"2031-01-02",983090.241355737
"USA","New York","Rochester",194.5326,3,9114,307,"2032-01-02",1035687.35897846
"USA","New York","Rochester",194.5326,3,9114,307,"2033-01-01",1043830.27747412
"USA","New York","Rochester",194.5326,3,9114,307,"2034-01-01",1065848.28906244
"USA","New York","Rochester",194.5326,3,9114,307,"2035-01-02",1021438.54722454
"USA","New York","Rochester",194.5326,3,9114,307,"2036-01-02",1183913.01397547
"Italy","Sicily",NA,259.2839,5,1996.5,308,"2027-01-02",689225.969507074
"Italy","Sicily",NA,259.2839,5,1996.5,308,"2028-01-02",658543.224378068
"Italy","Sicily",NA,259.2839,5,1996.5,308,"2029-01-01",628241.379262403
"Italy","Sicily",NA,259.2839,5,1996.5,308,"2030-01-01",648994.954874368
"Italy","Sicily",NA,259.2839,5,1996.5,308,"2031-01-02",645943.562751169
"Italy","Sicily",NA,259.2839,5,1996.5,308,"2032-01-02",656037.785376988
"Italy","Sicily",NA,259.2839,5,1996.5,308,"2033-01-01",669282.850402049
"Italy","Sicily",NA,259.2839,5,1996.5,308,"2034-01-01",667840.205548504
"Italy","Sicily",NA,259.2839,5,1996.5,308,"2035-01-02",655511.222696489
"Italy","Sicily",NA,259.2839,5,1996.5,308,"2036-01-02",654551.625295079
"Canada","British Columbia","Victoria",304.4333,5,6040,309,"2027-01-02",2424602.51949792
"Canada","British Columbia","Victoria",304.4333,5,6040,309,"2028-01-02",2786365.61130633
"Canada","British Columbia","Victoria",304.4333,5,6040,309,"2029-01-01",2882418.94558999
"Canada","British Columbia","Victoria",304.4333,5,6040,309,"2030-01-01",2849540.29199187
"Canada","British Columbia","Victoria",304.4333,5,6040,309,"2031-01-02",2981278.28123347
"Canada","British Columbia","Victoria",304.4333,5,6040,309,"2032-01-02",3087765.21761541
"Canada","British Columbia","Victoria",304.4333,5,6040,309,"2033-01-01",3116357.35843535
"Canada","British Columbia","Victoria",304.4333,5,6040,309,"2034-01-01",3297515.72319639
"Canada","British Columbia","Victoria",304.4333,5,6040,309,"2035-01-02",3578839.13304013
"Canada","British Columbia","Victoria",304.4333,5,6040,309,"2036-01-02",3585031.55046005
"Germany","North Rhine-Westphalia",NA,426.9684,1,792,310,"2027-01-02",633731.749427542
"Germany","North Rhine-Westphalia",NA,426.9684,1,792,310,"2028-01-02",652743.785491982
"Germany","North Rhine-Westphalia",NA,426.9684,1,792,310,"2029-01-01",671807.65406866
"Germany","North Rhine-Westphalia",NA,426.9684,1,792,310,"2030-01-01",690819.565659375
"Germany","North Rhine-Westphalia",NA,426.9684,1,792,310,"2031-01-02",709831.587681242
"Germany","North Rhine-Westphalia",NA,426.9684,1,792,310,"2032-01-02",728843.707321583
"Germany","North Rhine-Westphalia",NA,426.9684,1,792,310,"2033-01-01",747907.642093985
"Germany","North Rhine-Westphalia",NA,426.9684,1,792,310,"2034-01-01",766919.537902458
"Germany","North Rhine-Westphalia",NA,426.9684,1,792,310,"2035-01-02",785931.602768619
"Germany","North Rhine-Westphalia",NA,426.9684,1,792,310,"2036-01-02",804943.482829736
"South Korea","Busan",NA,441.6466,4,2490,311,"2027-01-02",3100099.10490552
"South Korea","Busan",NA,441.6466,4,2490,311,"2028-01-02",3123764.46476306
"South Korea","Busan",NA,441.6466,4,2490,311,"2029-01-01",3063365.51756257
"South Korea","Busan",NA,441.6466,4,2490,311,"2030-01-01",3154722.15582312
"South Korea","Busan",NA,441.6466,4,2490,311,"2031-01-02",3122647.6578093
"South Korea","Busan",NA,441.6466,4,2490,311,"2032-01-02",3144750.42739929
"South Korea","Busan",NA,441.6466,4,2490,311,"2033-01-01",3113719.0858047
"South Korea","Busan",NA,441.6466,4,2490,311,"2034-01-01",3131840.29753455
"South Korea","Busan",NA,441.6466,4,2490,311,"2035-01-02",3134970.30840815
"South Korea","Busan",NA,441.6466,4,2490,311,"2036-01-02",3123774.48180075
"South Korea","Busan",NA,432.4495,5,8771.5,313,"2027-01-02",2583591.38490552
"South Korea","Busan",NA,432.4495,5,8771.5,313,"2028-01-02",2607256.74476306
"South Korea","Busan",NA,432.4495,5,8771.5,313,"2029-01-01",2546857.79756257
"South Korea","Busan",NA,432.4495,5,8771.5,313,"2030-01-01",2638214.43582312
"South Korea","Busan",NA,432.4495,5,8771.5,313,"2031-01-02",2606139.9378093
"South Korea","Busan",NA,432.4495,5,8771.5,313,"2032-01-02",2628242.70739929
"South Korea","Busan",NA,432.4495,5,8771.5,313,"2033-01-01",2597211.3658047
"South Korea","Busan",NA,432.4495,5,8771.5,313,"2034-01-01",2615332.57753455
"South Korea","Busan",NA,432.4495,5,8771.5,313,"2035-01-02",2618462.58840815
"South Korea","Busan",NA,432.4495,5,8771.5,313,"2036-01-02",2607266.76180075
"China","Shanghai",NA,59.0844,3,5477,314,"2027-01-02",523649.600490019
"China","Shanghai",NA,59.0844,3,5477,314,"2028-01-02",661158.279326855
"China","Shanghai",NA,59.0844,3,5477,314,"2029-01-01",784122.204070768
"China","Shanghai",NA,59.0844,3,5477,314,"2030-01-01",883536.510043717
"China","Shanghai",NA,59.0844,3,5477,314,"2031-01-02",1160069.65351863
"China","Shanghai",NA,59.0844,3,5477,314,"2032-01-02",1111892.8530693
"China","Shanghai",NA,59.0844,3,5477,314,"2033-01-01",1294901.26104454
"China","Shanghai",NA,59.0844,3,5477,314,"2034-01-01",1174345.46321741
"China","Shanghai",NA,59.0844,3,5477,314,"2035-01-02",1134223.90269637
"China","Shanghai",NA,59.0844,3,5477,314,"2036-01-02",1118943.07765531
"Italy","Sicily",NA,66.7022,5,7825.5,315,"2027-01-02",353638.169507074
"Italy","Sicily",NA,66.7022,5,7825.5,315,"2028-01-02",322955.424378068
"Italy","Sicily",NA,66.7022,5,7825.5,315,"2029-01-01",292653.579262403
"Italy","Sicily",NA,66.7022,5,7825.5,315,"2030-01-01",313407.154874368
"Italy","Sicily",NA,66.7022,5,7825.5,315,"2031-01-02",310355.762751169
"Italy","Sicily",NA,66.7022,5,7825.5,315,"2032-01-02",320449.985376988
"Italy","Sicily",NA,66.7022,5,7825.5,315,"2033-01-01",333695.050402049
"Italy","Sicily",NA,66.7022,5,7825.5,315,"2034-01-01",332252.405548504
"Italy","Sicily",NA,66.7022,5,7825.5,315,"2035-01-02",319923.422696489
"Italy","Sicily",NA,66.7022,5,7825.5,315,"2036-01-02",318963.825295079
"India","Delhi",NA,85.468,5,7921.5,316,"2027-01-02",313638.366490173
"India","Delhi",NA,85.468,5,7921.5,316,"2028-01-02",332750.881833861
"India","Delhi",NA,85.468,5,7921.5,316,"2029-01-01",388273.573529794
"India","Delhi",NA,85.468,5,7921.5,316,"2030-01-01",427363.613971817
"India","Delhi",NA,85.468,5,7921.5,316,"2031-01-02",381532.67238011
"India","Delhi",NA,85.468,5,7921.5,316,"2032-01-02",324621.884214728
"India","Delhi",NA,85.468,5,7921.5,316,"2033-01-01",289299.136756165
"India","Delhi",NA,85.468,5,7921.5,316,"2034-01-01",218815.279283075
"India","Delhi",NA,85.468,5,7921.5,316,"2035-01-02",198369.883052713
"India","Delhi",NA,85.468,5,7921.5,316,"2036-01-02",162899.504754662
"India","Delhi",NA,158.859,6,4018,317,"2027-01-02",294502.540781626
"India","Delhi",NA,158.859,6,4018,317,"2028-01-02",312448.955923476
"India","Delhi",NA,158.859,6,4018,317,"2029-01-01",364584.075610752
"India","Delhi",NA,158.859,6,4018,317,"2030-01-01",401289.139338321
"India","Delhi",NA,158.859,6,4018,317,"2031-01-02",358254.452937495
"India","Delhi",NA,158.859,6,4018,317,"2032-01-02",304815.927861147
"India","Delhi",NA,158.859,6,4018,317,"2033-01-01",271648.305575815
"India","Delhi",NA,158.859,6,4018,317,"2034-01-01",205464.836562735
"India","Delhi",NA,158.859,6,4018,317,"2035-01-02",186266.862780031
"India","Delhi",NA,158.859,6,4018,317,"2036-01-02",152960.616965271
"South Korea","Seoul",NA,60.8495,4,5189.5,318,"2027-01-02",353921.824905523
"South Korea","Seoul",NA,60.8495,4,5189.5,318,"2028-01-02",377587.18476306
"South Korea","Seoul",NA,60.8495,4,5189.5,318,"2029-01-01",317188.237562569
"South Korea","Seoul",NA,60.8495,4,5189.5,318,"2030-01-01",408544.87582312
"South Korea","Seoul",NA,60.8495,4,5189.5,318,"2031-01-02",376470.3778093
"South Korea","Seoul",NA,60.8495,4,5189.5,318,"2032-01-02",398573.14739929
"South Korea","Seoul",NA,60.8495,4,5189.5,318,"2033-01-01",367541.805804703
"South Korea","Seoul",NA,60.8495,4,5189.5,318,"2034-01-01",385663.017534549
"South Korea","Seoul",NA,60.8495,4,5189.5,318,"2035-01-02",388793.028408153
"South Korea","Seoul",NA,60.8495,4,5189.5,318,"2036-01-02",377597.201800754
"Italy","Sicily",NA,358.6869,5,7776.5,319,"2027-01-02",3529110.65950707
"Italy","Sicily",NA,358.6869,5,7776.5,319,"2028-01-02",3498427.91437807
"Italy","Sicily",NA,358.6869,5,7776.5,319,"2029-01-01",3468126.0692624
"Italy","Sicily",NA,358.6869,5,7776.5,319,"2030-01-01",3488879.64487437
"Italy","Sicily",NA,358.6869,5,7776.5,319,"2031-01-02",3485828.25275117
"Italy","Sicily",NA,358.6869,5,7776.5,319,"2032-01-02",3495922.47537699
"Italy","Sicily",NA,358.6869,5,7776.5,319,"2033-01-01",3509167.54040205
"Italy","Sicily",NA,358.6869,5,7776.5,319,"2034-01-01",3507724.8955485
"Italy","Sicily",NA,358.6869,5,7776.5,319,"2035-01-02",3495395.91269649
"Italy","Sicily",NA,358.6869,5,7776.5,319,"2036-01-02",3494436.31529508
"South Korea","Incheon",NA,151.5199,5,3447,320,"2027-01-02",1031006.52490552
"South Korea","Incheon",NA,151.5199,5,3447,320,"2028-01-02",1054671.88476306
"South Korea","Incheon",NA,151.5199,5,3447,320,"2029-01-01",994272.937562569
"South Korea","Incheon",NA,151.5199,5,3447,320,"2030-01-01",1085629.57582312
"South Korea","Incheon",NA,151.5199,5,3447,320,"2031-01-02",1053555.0778093
"South Korea","Incheon",NA,151.5199,5,3447,320,"2032-01-02",1075657.84739929
"South Korea","Incheon",NA,151.5199,5,3447,320,"2033-01-01",1044626.5058047
"South Korea","Incheon",NA,151.5199,5,3447,320,"2034-01-01",1062747.71753455
"South Korea","Incheon",NA,151.5199,5,3447,320,"2035-01-02",1065877.72840815
"South Korea","Incheon",NA,151.5199,5,3447,320,"2036-01-02",1054681.90180075
"India","Karnataka",NA,285.203,2,7581,321,"2027-01-02",2866267.54133096
"India","Karnataka",NA,285.203,2,7581,321,"2028-01-02",3040932.3407171
"India","Karnataka",NA,285.203,2,7581,321,"2029-01-01",3548341.21035348
"India","Karnataka",NA,285.203,2,7581,321,"2030-01-01",3905575.93058913
"India","Karnataka",NA,285.203,2,7581,321,"2031-01-02",3486737.69423753
"India","Karnataka",NA,285.203,2,7581,321,"2032-01-02",2966643.33621801
"India","Karnataka",NA,285.203,2,7581,321,"2033-01-01",2643837.02382675
"India","Karnataka",NA,285.203,2,7581,321,"2034-01-01",1999701.56577128
"India","Karnataka",NA,285.203,2,7581,321,"2035-01-02",1812855.88027517
"India","Karnataka",NA,285.203,2,7581,321,"2036-01-02",1488700.40423389
"UK","Wales",NA,247.5785,5,7982.5,322,"2027-01-02",817468.276454746
"UK","Wales",NA,247.5785,5,7982.5,322,"2028-01-02",867207.129821724
"UK","Wales",NA,247.5785,5,7982.5,322,"2029-01-01",1034020.21355563
"UK","Wales",NA,247.5785,5,7982.5,322,"2030-01-01",1052634.83259358
"UK","Wales",NA,247.5785,5,7982.5,322,"2031-01-02",1111200.08582668
"UK","Wales",NA,247.5785,5,7982.5,322,"2032-01-02",1266494.47830005
"UK","Wales",NA,247.5785,5,7982.5,322,"2033-01-01",1489195.76393246
"UK","Wales",NA,247.5785,5,7982.5,322,"2034-01-01",1388169.26122746
"UK","Wales",NA,247.5785,5,7982.5,322,"2035-01-02",1531657.15483452
"UK","Wales",NA,247.5785,5,7982.5,322,"2036-01-02",1645394.79014315
"Germany","Berlin",NA,217.5718,3,4785,323,"2027-01-02",1769130.20942754
"Germany","Berlin",NA,217.5718,3,4785,323,"2028-01-02",1822204.19929198
"Germany","Berlin",NA,217.5718,3,4785,323,"2029-01-01",1875423.34209003
"Germany","Berlin",NA,217.5718,3,4785,323,"2030-01-01",1928497.20748075
"Germany","Berlin",NA,217.5718,3,4785,323,"2031-01-02",1981571.18330261
"Germany","Berlin",NA,217.5718,3,4785,323,"2032-01-02",2034645.25674295
"Germany","Berlin",NA,217.5718,3,4785,323,"2033-01-01",2087864.46573672
"Germany","Berlin",NA,217.5718,3,4785,323,"2034-01-01",2140938.3153452
"Germany","Berlin",NA,217.5718,3,4785,323,"2035-01-02",2194012.33401136
"Germany","Berlin",NA,217.5718,3,4785,323,"2036-01-02",2247086.16787248
"South Korea","Incheon",NA,287.7113,4,5764.5,324,"2027-01-02",1915797.89490552
"South Korea","Incheon",NA,287.7113,4,5764.5,324,"2028-01-02",1939463.25476306
"South Korea","Incheon",NA,287.7113,4,5764.5,324,"2029-01-01",1879064.30756257
"South Korea","Incheon",NA,287.7113,4,5764.5,324,"2030-01-01",1970420.94582312
"South Korea","Incheon",NA,287.7113,4,5764.5,324,"2031-01-02",1938346.4478093
"South Korea","Incheon",NA,287.7113,4,5764.5,324,"2032-01-02",1960449.21739929
"South Korea","Incheon",NA,287.7113,4,5764.5,324,"2033-01-01",1929417.8758047
"South Korea","Incheon",NA,287.7113,4,5764.5,324,"2034-01-01",1947539.08753455
"South Korea","Incheon",NA,287.7113,4,5764.5,324,"2035-01-02",1950669.09840815
"South Korea","Incheon",NA,287.7113,4,5764.5,324,"2036-01-02",1939473.27180075
"Italy","Tuscany",NA,157.8371,3,739,326,"2027-01-02",671621.959507075
"Italy","Tuscany",NA,157.8371,3,739,326,"2028-01-02",640939.214378068
"Italy","Tuscany",NA,157.8371,3,739,326,"2029-01-01",610637.369262403
"Italy","Tuscany",NA,157.8371,3,739,326,"2030-01-01",631390.944874368
"Italy","Tuscany",NA,157.8371,3,739,326,"2031-01-02",628339.552751169
"Italy","Tuscany",NA,157.8371,3,739,326,"2032-01-02",638433.775376988
"Italy","Tuscany",NA,157.8371,3,739,326,"2033-01-01",651678.840402049
"Italy","Tuscany",NA,157.8371,3,739,326,"2034-01-01",650236.195548504
"Italy","Tuscany",NA,157.8371,3,739,326,"2035-01-02",637907.212696489
"Italy","Tuscany",NA,157.8371,3,739,326,"2036-01-02",636947.615295079
"South Korea","Seoul",NA,383.0267,6,4251.5,327,"2027-01-02",3243247.80490552
"South Korea","Seoul",NA,383.0267,6,4251.5,327,"2028-01-02",3266913.16476306
"South Korea","Seoul",NA,383.0267,6,4251.5,327,"2029-01-01",3206514.21756257
"South Korea","Seoul",NA,383.0267,6,4251.5,327,"2030-01-01",3297870.85582312
